country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,manufacturing_site_idsum,manufacturing_site_idcount,manufacturing_site_idmean,manufacturing_site_packsum,manufacturing_site_packcount,manufacturing_site_packmean,manufacturing_site_quantitysum,manufacturing_site_quantitycount,manufacturing_site_quantitymean,manufacturing_site_valuesum,manufacturing_site_valuecount,manufacturing_site_valuemean,manufacturing_site_pricesum,manufacturing_site_pricecount,manufacturing_site_pricemean,manufacturing_site_pricesum,manufacturing_site_pricecount,manufacturing_site_pricemean,manufacturing_site_designationsum,manufacturing_site_designationcount,manufacturing_site_designationmean,manufacturing_site_usdsum,manufacturing_site_usdcount,manufacturing_site_usdmean,manufacturing_site_calculatedsum,manufacturing_site_calculatedcount,manufacturing_site_calculatedmean,manufacturing_site_calculatedsum,manufacturing_site_calculatedcount,manufacturing_site_calculatedmean
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Haiti,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Haiti,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Ethiopia,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Nigeria,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zambia,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zambia,"Cipla, Goa, India",SCMS from RDC,Nevirapine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Côte d'Ivoire,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Haiti,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Uganda,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Mozambique,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Haiti,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Mozambique,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zambia,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Uganda,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Uganda,"Cipla, Goa, India",SCMS from RDC,Nevirapine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zambia,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Côte d'Ivoire,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Tanzania,"Cipla, Goa, India",SCMS from RDC,Nevirapine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Haiti,"Cipla, Goa, India",SCMS from RDC,Lamivudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zambia,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Mozambique,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Tanzania,"Cipla, Goa, India",SCMS from RDC,Nevirapine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Mozambique,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Côte d'Ivoire,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Zambia,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Uganda,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2010,5990758,85,70479.50588235294,6330,85,74.47058823529412,2105571,85,24771.423529411764,12740419.41,85,149887.2871764706,456.25,85,5.367647058823529,10.09,85,0.11870588235294117,52,85,0.611764705882353,27084.53,85,318.6415294117647,467162.35638470604,85,5496.027722173012,8262256.789891904,85,97203.02105755181
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Rwanda,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Rwanda,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Tanzania,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Rwanda,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Vietnam,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Abacavir,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Vietnam,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Vietnam,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Zidovudine,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
Vietnam,Mylan (formerly Matrix) Nashik,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz,Generic,2010,16524033,220,75109.2409090909,9420,220,42.81818181818182,4299027,220,19541.03181818182,44062796.43,220,200285.4383181818,2353.98,220,10.699909090909092,61.300000000000004,220,0.2786363636363637,161,220,0.7318181818181818,93984.87,220,427.2039545454545,535832.8925558312,220,2435.60405707196,39078578.236289084,220,177629.9010740413
